id,name,slug,city,state,category,subcategory,address,phone,website,email,description,whatsapp_number,latitude,longitude,claimed,verified,created_at,google_maps_url,instagram_url,facebook_url,rating,review_count,featured
14838,Peshawar Model School,jaipur-peshawar-model-school,Jaipur,Rajasthan,School,Premium School,"Shop No. 14, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380195",+919800004838,https://peshawarmodelschool.in,info@peshawarmodelschool.in,"About Peshawar Model School: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004838,26.913,75.78790000000001,false,false,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.913,75.78790000000001",https://instagram.com/peshawarmodelschool,https://facebook.com/peshawarmodelschool,5.0,3,false
14839,Hangout Kids,jaipur-hangout-kids,Jaipur,Rajasthan,School,Premium School,"Shop No. 15, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380210",+919800004839,https://hangoutkids.in,info@hangoutkids.in,"About Hangout Kids: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004839,26.9142,75.7891,false,false,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9142,75.7891",https://instagram.com/hangoutkids,https://facebook.com/hangoutkids,2.3,3,false
14840,WonderKids,jaipur-wonderkids,Jaipur,Rajasthan,School,Premium School,"Shop No. 16, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380225",+919800004840,https://wonderkids.in,info@wonderkids.in,"About WonderKids: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004840,26.9154,75.7903,false,true,2026-06-10T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9154,75.7903",https://instagram.com/wonderkids,https://facebook.com/wonderkids,3.7,3,false
14841,JKT Learning,jaipur-jkt-learning,Jaipur,Rajasthan,School,Premium School,"Shop No. 17, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380240",+919800004841,https://jktlearning.in,info@jktlearning.in,"About JKT Learning: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004841,26.916600000000003,75.7915,true,false,2026-06-09T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.916600000000003,75.7915",https://instagram.com/jktlearning,https://facebook.com/jktlearning,5.0,3,false
14842,Cognicor Foundation,jaipur-cognicor-foundation,Jaipur,Rajasthan,School,Premium School,"Shop No. 18, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380255",+919800004842,https://cognicorfoundation.in,info@cognicorfoundation.in,"About Cognicor Foundation: A premier choice for school needs located in Jaipur. CogniCor is the provider of automated complaint resolution service. The technology minimizes the need for human intervention in resolving complaints/quries for service sector companies (Telecoms,Banking, airlines, e-commerce, insurance). Using CogniCor's Innovative Artificial Intelligence based resolution service, simple queries are resolved automatically learning from previous resolutions and those that need further attention can be resolved using software assisted negotiation",+919800004842,26.9178,75.7927,false,false,2026-06-08T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9178,75.7927",https://instagram.com/cognicorfoundation,https://facebook.com/cognicorfoundation,3.7,3,false
14843,Triveni Talent Schools,jaipur-triveni-talent-schools,Jaipur,Rajasthan,School,Premium School,"Shop No. 19, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380270",+919800004843,https://trivenitalentschools.in,info@trivenitalentschools.in,"About Triveni Talent Schools: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004843,26.919,75.79390000000001,false,true,2026-06-07T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.919,75.79390000000001",https://instagram.com/trivenitalentschools,https://facebook.com/trivenitalentschools,5.0,3,true
14844,PLANET KIDS,jaipur-planet-kids,Jaipur,Rajasthan,School,Premium School,"Shop No. 20, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380285",+919800004844,https://planetkids.in,info@planetkids.in,"About PLANET KIDS: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004844,26.9202,75.7951,false,false,2026-06-06T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9202,75.7951",https://instagram.com/planetkids,https://facebook.com/planetkids,4.3,3,false
14845,Foster Kids Preschool,jaipur-foster-kids-preschool,Jaipur,Rajasthan,School,Premium School,"Shop No. 21, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380300",+919800004845,https://fosterkidspreschool.in,info@fosterkidspreschool.in,"About Foster Kids Preschool: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004845,26.921400000000002,75.7963,true,false,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.921400000000002,75.7963",https://instagram.com/fosterkidspreschool,https://facebook.com/fosterkidspreschool,2.7,3,false
14846,Lilliputs Preschool,jaipur-lilliputs-preschool,Jaipur,Rajasthan,School,Premium School,"Shop No. 22, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380315",+919800004846,https://lilliputspreschool.in,info@lilliputspreschool.in,"About Lilliputs Preschool: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004846,26.922600000000003,75.7975,false,true,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.922600000000003,75.7975",https://instagram.com/lilliputspreschool,https://facebook.com/lilliputspreschool,4.3,3,false
14847,Sites Learning India,jaipur-sites-learning-india,Jaipur,Rajasthan,School,Premium School,"Shop No. 23, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380330",+919800004847,https://siteslearningindia.in,info@siteslearningindia.in,"About Sites Learning India: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004847,26.9238,75.7987,false,false,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9238,75.7987",https://instagram.com/siteslearningindia,https://facebook.com/siteslearningindia,2.0,3,false
14848,Dar-e-Arqam Schools,jaipur-dar-e-arqam-schools,Jaipur,Rajasthan,School,Premium School,"Shop No. 24, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380345",+919800004848,https://darearqamschools.in,info@darearqamschools.in,"About Dar-e-Arqam Schools: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004848,26.925,75.79990000000001,false,false,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.925,75.79990000000001",https://instagram.com/darearqamschools,https://facebook.com/darearqamschools,5.0,3,false
14849,Loan Frame,jaipur-loan-frame,Jaipur,Rajasthan,School,Premium School,"Shop No. 25, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380360",+919800004849,https://loanframe.in,info@loanframe.in,"About Loan Frame: A premier choice for school needs located in Jaipur. Loan Frame is a SME lending marketplace offering secured and unsecured loans. Uses proprietary technologies to originate, underwrite and distribute loans. Loan Frame collects data from company financials, business profile, management profile, CIBIL, etc and uses machine learning algorithm to build a credit score. Businesses can avail loans ranging from INR 25 lakhs to INR 100 crores through the platform.",+919800004849,26.9262,75.8011,true,true,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9262,75.8011",https://instagram.com/loanframe,https://facebook.com/loanframe,3.3,3,true
